datetime,power_demand
2023-07-21 11:35:00,6406.32
2023-07-21 12:35:00,6378.84
2023-07-21 13:35:00,6646.96
2023-07-21 14:35:00,7239.57
2023-07-21 15:35:00,7315.57
2023-07-21 16:35:00,6990.37
2023-07-21 17:35:00,6603.02
2023-07-21 18:35:00,6265.4
2023-07-21 19:35:00,6339.88
2023-07-21 20:35:00,6525.76
2023-07-21 21:35:00,6802.51
2023-07-21 22:35:00,7108.65
2023-07-21 23:35:00,7048.03
2023-07-22 00:35:00,6703.5
2023-07-22 01:35:00,6294.92
2023-07-22 02:35:00,6016.64
2023-07-22 03:35:00,5732.35
2023-07-22 04:35:00,5461.9
2023-07-22 05:35:00,5197.53
2023-07-22 06:35:00,5052.53
2023-07-22 07:35:00,4930.91
2023-07-22 08:35:00,4950.33
2023-07-22 09:35:00,5368.67
2023-07-22 10:35:00,5680.53
2023-07-22 11:35:00,5960.77
2023-07-22 12:35:00,6115.26
2023-07-22 13:35:00,6263.68
2023-07-22 14:35:00,6626.0
2023-07-22 15:35:00,6749.62
2023-07-22 16:35:00,6452.02
2023-07-22 17:35:00,6212.36
2023-07-22 18:35:00,5872.26
2023-07-22 19:35:00,5771.79
2023-07-22 20:35:00,5993.02
2023-07-22 21:35:00,6222.02
2023-07-22 22:35:00,6600.21
2023-07-22 23:35:00,6658.57
2023-07-23 00:35:00,6326.67
2023-07-23 01:35:00,6019.36
2023-07-23 02:35:00,5720.47
2023-07-23 03:35:00,5415.39
2023-07-23 04:35:00,5213.03
2023-07-23 05:35:00,4962.67
2023-07-23 06:35:00,4740.01
2023-07-23 07:35:00,4602.98
2023-07-23 08:35:00,4553.47
2023-07-23 09:35:00,4803.15
2023-07-23 10:35:00,5132.76
2023-07-23 11:35:00,5470.21
2023-07-23 12:35:00,5746.04
2023-07-23 13:35:00,5818.62
2023-07-23 14:35:00,6159.0
2023-07-23 15:35:00,6181.49
2023-07-23 16:35:00,5997.03
2023-07-23 17:35:00,5674.28
2023-07-23 18:35:00,5446.03
2023-07-23 19:35:00,5522.86
2023-07-23 20:35:00,5856.73
2023-07-23 21:35:00,6339.5
2023-07-23 22:35:00,6689.92
2023-07-23 23:35:00,6741.61
2023-07-24 00:35:00,6394.99
2023-07-24 01:35:00,6105.82
2023-07-24 02:35:00,5821.97
2023-07-24 03:35:00,5514.75
2023-07-24 04:35:00,5276.74
2023-07-24 05:35:00,5033.39
2023-07-24 06:35:00,4938.34
2023-07-24 07:35:00,4873.9
2023-07-24 08:35:00,5048.59
2023-07-24 09:35:00,5527.88
2023-07-24 10:35:00,5962.49
2023-07-24 11:35:00,6137.85
2023-07-24 12:35:00,6288.83
2023-07-24 13:35:00,6343.2
2023-07-24 14:35:00,6945.18
2023-07-24 15:35:00,7111.94
2023-07-24 16:35:00,6897.08
2023-07-24 17:35:00,6525.34
2023-07-24 18:35:00,6129.07
2023-07-24 19:35:00,6097.87
2023-07-24 20:35:00,6279.03
2023-07-24 21:35:00,6588.04
2023-07-24 22:35:00,6928.55
2023-07-24 23:35:00,6776.8099999999995
2023-07-25 00:35:00,6625.07
2023-07-25 01:35:00,6298.04
2023-07-25 02:35:00,6016.73
2023-07-25 03:35:00,5756.61
2023-07-25 04:35:00,5387.19
2023-07-25 05:35:00,5137.62
2023-07-25 06:35:00,5017.0
2023-07-25 07:35:00,4933.07
2023-07-25 08:35:00,5140.94
2023-07-25 09:35:00,5586.72
2023-07-25 10:35:00,5963.83
2023-07-25 11:35:00,6187.99
2023-07-25 12:35:00,6319.45
2023-07-25 13:35:00,6468.22
2023-07-25 14:35:00,7030.89
2023-07-25 15:35:00,7150.52
2023-07-25 16:35:00,6774.8
2023-07-25 17:35:00,6337.58
2023-07-25 18:35:00,6074.99
2023-07-25 19:35:00,6216.76
2023-07-25 20:35:00,6412.38
2023-07-25 21:35:00,6688.58
2023-07-25 22:35:00,6961.01
2023-07-25 23:35:00,6678.860000000001
2023-07-26 00:35:00,6396.71
2023-07-26 01:35:00,5947.3
2023-07-26 02:35:00,5570.97
2023-07-26 03:35:00,5328.27
2023-07-26 04:35:00,5053.5
2023-07-26 05:35:00,4679.09
2023-07-26 06:35:00,4461.94
2023-07-26 07:35:00,4347.26
2023-07-26 08:35:00,4446.14
2023-07-26 09:35:00,4792.96
2023-07-26 10:35:00,5237.58
2023-07-26 11:35:00,5293.08
2023-07-26 12:35:00,5272.56
2023-07-26 13:35:00,5124.32
2023-07-26 14:35:00,5504.41
2023-07-26 15:35:00,5622.53
2023-07-26 16:35:00,5641.33
2023-07-26 17:35:00,5563.74
2023-07-26 18:35:00,5324.83
2023-07-26 19:35:00,5333.45
2023-07-26 20:35:00,5391.61
2023-07-26 21:35:00,5482.18
2023-07-26 22:35:00,5773.19
2023-07-26 23:35:00,5763.11
2023-07-27 00:35:00,5447.37
2023-07-27 01:35:00,5141.96
2023-07-27 02:35:00,4883.48
2023-07-27 03:35:00,4639.12
2023-07-27 04:35:00,4435.04
2023-07-27 05:35:00,4308.85
2023-07-27 06:35:00,4314.23
2023-07-27 07:35:00,4313.39
2023-07-27 08:35:00,4437.75
2023-07-27 09:35:00,4992.24
2023-07-27 10:35:00,5528.04
2023-07-27 11:35:00,5726.63
2023-07-27 12:35:00,5852.22
2023-07-27 13:35:00,5798.82
2023-07-27 14:35:00,6135.71
2023-07-27 15:35:00,6089.41
2023-07-27 16:35:00,5944.15
2023-07-27 17:35:00,5769.35
2023-07-27 18:35:00,5470.39
2023-07-27 19:35:00,5579.28
2023-07-27 20:35:00,5631.39
2023-07-27 21:35:00,5745.06
2023-07-27 22:35:00,6065.16
2023-07-27 23:35:00,5868.405
2023-07-28 00:35:00,5671.65
2023-07-28 01:35:00,5295.8
2023-07-28 02:35:00,4994.39
2023-07-28 03:35:00,4738.75
2023-07-28 04:35:00,4556.01
2023-07-28 05:35:00,4448.84
2023-07-28 06:35:00,4446.04
2023-07-28 07:35:00,4486.15
2023-07-28 08:35:00,4645.57
2023-07-28 09:35:00,5148.33
2023-07-28 10:35:00,5543.97
2023-07-28 11:35:00,5565.15
2023-07-28 12:35:00,5487.67
2023-07-28 13:35:00,5416.83
2023-07-28 14:35:00,5954.29
2023-07-28 15:35:00,6077.97
2023-07-28 16:35:00,5974.08
2023-07-28 17:35:00,5752.33
2023-07-28 18:35:00,5402.83
2023-07-28 19:35:00,5068.72
2023-07-28 20:35:00,4827.8
2023-07-28 21:35:00,4888.78
2023-07-28 22:35:00,5123.88
2023-07-28 23:35:00,5164.33
2023-07-29 00:35:00,4967.15
2023-07-29 01:35:00,4716.83
2023-07-29 02:35:00,4499.82
2023-07-29 03:35:00,4269.23
2023-07-29 04:35:00,4088.99
2023-07-29 05:35:00,4002.02
2023-07-29 06:35:00,3969.91
2023-07-29 07:35:00,3988.31
2023-07-29 08:35:00,4003.35
2023-07-29 09:35:00,4367.15
2023-07-29 10:35:00,4729.18
2023-07-29 11:35:00,4959.65
2023-07-29 12:35:00,5014.69
2023-07-29 13:35:00,4957.28
2023-07-29 14:35:00,5124.2
2023-07-29 15:35:00,5169.44
2023-07-29 16:35:00,5051.14
2023-07-29 17:35:00,4911.05
2023-07-29 18:35:00,4785.71
2023-07-29 19:35:00,4869.74
2023-07-29 20:35:00,4927.67
2023-07-29 21:35:00,5000.54
2023-07-29 22:35:00,5213.45
2023-07-29 23:35:00,5221.04
2023-07-30 00:35:00,4919.3
2023-07-30 01:35:00,4643.68
2023-07-30 02:35:00,4390.41
2023-07-30 03:35:00,4162.33
2023-07-30 04:35:00,4038.42
2023-07-30 05:35:00,3928.53
2023-07-30 06:35:00,3846.03
2023-07-30 07:35:00,3818.32
2023-07-30 08:35:00,3771.92
2023-07-30 09:35:00,4083.9
2023-07-30 10:35:00,4437.09
2023-07-30 11:35:00,4720.35
2023-07-30 12:35:00,4920.55
2023-07-30 13:35:00,4919.44
2023-07-30 14:35:00,5208.19
2023-07-30 15:35:00,5305.68
2023-07-30 16:35:00,5202.63
2023-07-30 17:35:00,5043.83
2023-07-30 18:35:00,4808.84
2023-07-30 19:35:00,4958.36
2023-07-30 20:35:00,5224.93
2023-07-30 21:35:00,5546.31
2023-07-30 22:35:00,5904.08
2023-07-30 23:35:00,5739.905
2023-07-31 00:35:00,5575.73
2023-07-31 01:35:00,5211.26
2023-07-31 02:35:00,4956.69
2023-07-31 03:35:00,4687.85
2023-07-31 04:35:00,4501.12
2023-07-31 05:35:00,4375.65
2023-07-31 06:35:00,4399.29
2023-07-31 07:35:00,4401.6
2023-07-31 08:35:00,4555.85
2023-07-31 09:35:00,5160.75
2023-07-31 10:35:00,5517.61
2023-07-31 11:35:00,5718.04
2023-07-31 12:35:00,5759.85
2023-07-31 13:35:00,5733.7
2023-07-31 14:35:00,6230.11
2023-07-31 15:35:00,6350.53
2023-07-31 16:35:00,6201.79
2023-07-31 17:35:00,5946.63
2023-07-31 18:35:00,5637.12
2023-07-31 19:35:00,5649.36
2023-07-31 20:35:00,5863.2
2023-07-31 21:35:00,6165.23
2023-07-31 22:35:00,6534.61
2023-07-31 23:35:00,6421.11
2023-08-01 00:35:00,2224.65
2023-08-01 01:35:00,1952.45
2023-08-01 02:35:00,1802.98
2023-08-01 03:35:00,1748.02
2023-08-01 04:35:00,1832.28
2023-08-01 05:35:00,2101.42
2023-08-01 06:35:00,2650.09
2023-08-01 07:35:00,3393.21
2023-08-01 08:35:00,4026.81
2023-08-01 09:35:00,4685.15
2023-08-01 10:35:00,5100.21
2023-08-01 11:35:00,5165.84
2023-08-01 12:35:00,4844.39
2023-08-01 13:35:00,4227.34
2023-08-01 14:35:00,3917.16
2023-08-01 15:35:00,3660.34
2023-08-01 16:35:00,3585.06
2023-08-01 17:35:00,3800.45
2023-08-01 18:35:00,4020.28
2023-08-01 19:35:00,3985.88
2023-08-01 20:35:00,3806.59
2023-08-01 21:35:00,3675.83
2023-08-01 22:35:00,3245.73
2023-08-01 23:35:00,2675.45
2023-08-02 00:35:00,1820.72
2023-08-02 01:35:00,1650.22
2023-08-02 02:35:00,1581.9
2023-08-02 03:35:00,1561.33
2023-08-02 04:35:00,1679.02
2023-08-02 05:35:00,2211.19
2023-08-02 06:35:00,3269.26
2023-08-02 07:35:00,3740.93
2023-08-02 08:35:00,3890.84
2023-08-02 09:35:00,4073.35
2023-08-02 10:35:00,4016.15
2023-08-02 11:35:00,3854.66
2023-08-02 12:35:00,3537.71
2023-08-02 13:35:00,3190.64
2023-08-02 14:35:00,3241.4
2023-08-02 15:35:00,3097.35
2023-08-02 16:35:00,3116.22
2023-08-02 17:35:00,3283.21
2023-08-02 18:35:00,3416.29
2023-08-02 19:35:00,3295.11
2023-08-02 20:35:00,3029.49
2023-08-02 21:35:00,2786.39
2023-08-02 22:35:00,2419.34
2023-08-02 23:35:00,2089.51
2023-08-03 00:35:00,1882.92
2023-08-03 01:35:00,1767.57
2023-08-03 02:35:00,1727.46
2023-08-03 03:35:00,1696.21
2023-08-03 04:35:00,1755.44
2023-08-03 05:35:00,1961.49
2023-08-03 06:35:00,2165.57
2023-08-03 07:35:00,2336.14
2023-08-03 08:35:00,2261.79
2023-08-03 09:35:00,2102.68
2023-08-03 10:35:00,2017.12
2023-08-03 11:35:00,2027.91
2023-08-03 12:35:00,2232.12
2023-08-03 13:35:00,2408.88
2023-08-03 14:35:00,2385.06
2023-08-03 15:35:00,2218.52
2023-08-03 16:35:00,2208.5
2023-08-03 17:35:00,2248.02
2023-08-03 18:35:00,2402.75
2023-08-03 19:35:00,2426.43
2023-08-03 20:35:00,2326.69
2023-08-03 21:35:00,2215.23
2023-08-03 22:35:00,2091.42
2023-08-03 23:35:00,1892.3
2023-08-04 00:35:00,2517.39
2023-08-04 01:35:00,2397.05
2023-08-04 02:35:00,2333.69
2023-08-04 03:35:00,2292.92
2023-08-04 04:35:00,2330.53
2023-08-04 05:35:00,2526.34
2023-08-04 06:35:00,2906.75
2023-08-04 07:35:00,3093.08
2023-08-04 08:35:00,3127.86
2023-08-04 09:35:00,3350.8
2023-08-04 10:35:00,3486.53
2023-08-04 11:35:00,3481.78
2023-08-04 12:35:00,3408.75
2023-08-04 13:35:00,3142.38
2023-08-04 14:35:00,3249.11
2023-08-04 15:35:00,3236.13
2023-08-04 16:35:00,3264.62
2023-08-04 17:35:00,3347.4
2023-08-04 18:35:00,3360.57
2023-08-04 19:35:00,3428.76
2023-08-04 20:35:00,3181.18
2023-08-04 21:35:00,2960.03
2023-08-04 22:35:00,2821.24
2023-08-04 23:35:00,2672.99
2023-08-05 00:35:00,3484.09
2023-08-05 01:35:00,3291.55
2023-08-05 02:35:00,3164.14
2023-08-05 03:35:00,3052.82
2023-08-05 04:35:00,2993.67
2023-08-05 05:35:00,3141.72
2023-08-05 06:35:00,3455.56
2023-08-05 07:35:00,3388.92
2023-08-05 08:35:00,3432.66
2023-08-05 09:35:00,3823.73
2023-08-05 10:35:00,4152.46
2023-08-05 11:35:00,4169.63
2023-08-05 12:35:00,4203.29
2023-08-05 13:35:00,4038.78
2023-08-05 14:35:00,4312.03
2023-08-05 15:35:00,4464.63
2023-08-05 16:35:00,4374.39
2023-08-05 17:35:00,4274.0
2023-08-05 18:35:00,4178.49
2023-08-05 19:35:00,4194.44
2023-08-05 20:35:00,4035.64
2023-08-05 21:35:00,3956.18
2023-08-05 22:35:00,4038.08
2023-08-05 23:35:00,4080.2
2023-08-06 00:35:00,5491.22
2023-08-06 01:35:00,5155.04
2023-08-06 02:35:00,4835.02
2023-08-06 03:35:00,4530.74
2023-08-06 04:35:00,4326.35
2023-08-06 05:35:00,4091.62
2023-08-06 06:35:00,3991.88
2023-08-06 07:35:00,4025.75
2023-08-06 08:35:00,4054.95
2023-08-06 09:35:00,4554.84
2023-08-06 10:35:00,5052.35
2023-08-06 11:35:00,5216.43
2023-08-06 12:35:00,5380.26
2023-08-06 13:35:00,5340.41
2023-08-06 14:35:00,5803.51
2023-08-06 15:35:00,5960.57
2023-08-06 16:35:00,5827.14
2023-08-06 17:35:00,5549.6
2023-08-06 18:35:00,5197.81
2023-08-06 19:35:00,5027.03
2023-08-06 20:35:00,4990.57
2023-08-06 21:35:00,5141.77
2023-08-06 22:35:00,5666.28
2023-08-06 23:35:00,5897.72
2023-08-07 00:35:00,5589.32
2023-08-07 01:35:00,5262.38
2023-08-07 02:35:00,4987.9
2023-08-07 03:35:00,4526.99
2023-08-07 04:35:00,4334.6
2023-08-07 05:35:00,4240.56
2023-08-07 06:35:00,4171.04
2023-08-07 07:35:00,4103.21
2023-08-07 08:35:00,4178.63
2023-08-07 09:35:00,4420.06
2023-08-07 10:35:00,4548.4
2023-08-07 11:35:00,4707.59
2023-08-07 12:35:00,4856.72
2023-08-07 13:35:00,4487.62
2023-08-07 14:35:00,4489.66
2023-08-07 15:35:00,4592.47
2023-08-07 16:35:00,4685.56
2023-08-07 17:35:00,4590.65
2023-08-07 18:35:00,4596.98
2023-08-07 19:35:00,4631.95
2023-08-07 20:35:00,4652.25
2023-08-07 21:35:00,4714.82
2023-08-07 22:35:00,4911.33
2023-08-07 23:35:00,4926.83
2023-08-08 00:35:00,5713.54
2023-08-08 01:35:00,5370.39
2023-08-08 02:35:00,5069.01
2023-08-08 03:35:00,4804.82
2023-08-08 04:35:00,4594.1
2023-08-08 05:35:00,4427.62
2023-08-08 06:35:00,4391.22
2023-08-08 07:35:00,4346.82
2023-08-08 08:35:00,4421.16
2023-08-08 09:35:00,4905.45
2023-08-08 10:35:00,5278.48
2023-08-08 11:35:00,5444.63
2023-08-08 12:35:00,5620.83
2023-08-08 13:35:00,5622.51
2023-08-08 14:35:00,6171.57
2023-08-08 15:35:00,6324.48
2023-08-08 16:35:00,6126.67
2023-08-08 17:35:00,5864.03
2023-08-08 18:35:00,5582.56
2023-08-08 19:35:00,5568.74
2023-08-08 20:35:00,5623.1
2023-08-08 21:35:00,5849.2
2023-08-08 22:35:00,6169.21
2023-08-08 23:35:00,6019.655000000001
2023-08-09 00:35:00,5870.1
2023-08-09 01:35:00,5779.92
2023-08-09 02:35:00,5395.47
2023-08-09 03:35:00,5081.35
2023-08-09 04:35:00,4829.88
2023-08-09 05:35:00,4619.09
2023-08-09 06:35:00,4414.65
2023-08-09 07:35:00,4298.78
2023-08-09 08:35:00,4266.68
2023-08-09 09:35:00,4706.49
2023-08-09 10:35:00,5026.16
2023-08-09 11:35:00,5240.86
2023-08-09 12:35:00,5481.01
2023-08-09 13:35:00,5439.46
2023-08-09 14:35:00,5920.09
2023-08-09 15:35:00,6016.01
2023-08-09 16:35:00,5834.34
2023-08-09 17:35:00,5634.58
2023-08-09 18:35:00,5239.74
2023-08-09 19:35:00,5387.11
2023-08-09 20:35:00,5289.44
2023-08-09 21:35:00,5482.6
2023-08-09 22:35:00,5871.12
2023-08-09 23:35:00,5221.135
2023-08-10 00:35:00,4571.15
2023-08-10 01:35:00,4359.2
2023-08-10 02:35:00,4134.62
2023-08-10 03:35:00,3952.75
2023-08-10 04:35:00,3836.64
2023-08-10 05:35:00,3770.39
2023-08-10 06:35:00,3692.96
2023-08-10 07:35:00,3633.52
2023-08-10 08:35:00,3590.4
2023-08-10 09:35:00,3847.59
2023-08-10 10:35:00,4108.61
2023-08-10 11:35:00,4291.25
2023-08-10 12:35:00,4436.26
2023-08-10 13:35:00,4403.11
2023-08-10 14:35:00,4630.82
2023-08-10 15:35:00,4738.0
2023-08-10 16:35:00,4714.32
2023-08-10 17:35:00,4616.99
2023-08-10 18:35:00,4806.29
2023-08-10 19:35:00,4863.24
2023-08-10 20:35:00,4865.31
2023-08-10 21:35:00,5012.95
2023-08-10 22:35:00,5193.77
2023-08-10 23:35:00,3821.1500000000005
2023-08-11 00:35:00,2448.53
2023-08-11 01:35:00,2297.49
2023-08-11 02:35:00,2228.02
2023-08-11 03:35:00,2192.39
2023-08-11 04:35:00,2268.77
2023-08-11 05:35:00,2535.19
2023-08-11 06:35:00,2994.72
2023-08-11 07:35:00,3373.76
2023-08-11 08:35:00,3503.89
2023-08-11 09:35:00,3812.19
2023-08-11 10:35:00,4016.32
2023-08-11 11:35:00,4010.33
2023-08-11 12:35:00,3958.95
2023-08-11 13:35:00,3663.08
2023-08-11 14:35:00,3713.78
2023-08-11 15:35:00,3707.55
2023-08-11 16:35:00,3723.59
2023-08-11 17:35:00,3858.69
2023-08-11 18:35:00,3908.18
2023-08-11 19:35:00,3722.96
2023-08-11 20:35:00,3344.97
2023-08-11 21:35:00,3100.22
2023-08-11 22:35:00,2908.15
2023-08-11 23:35:00,2420.93
2023-08-12 00:35:00,1933.71
2023-08-12 01:35:00,1783.52
2023-08-12 02:35:00,1697.7
2023-08-12 03:35:00,1658.02
2023-08-12 04:35:00,1773.52
2023-08-12 05:35:00,2265.66
2023-08-12 06:35:00,3170.31
2023-08-12 07:35:00,3587.59
2023-08-12 08:35:00,3680.03
2023-08-12 09:35:00,3938.67
2023-08-12 10:35:00,3997.7
2023-08-12 11:35:00,3879.08
2023-08-12 12:35:00,3741.92
2023-08-12 13:35:00,3323.61
2023-08-12 14:35:00,3306.07
2023-08-12 15:35:00,3224.69
2023-08-12 16:35:00,3236.38
2023-08-12 17:35:00,3528.25
2023-08-12 18:35:00,3547.47
2023-08-12 19:35:00,3339.38
2023-08-12 20:35:00,3023.94
2023-08-12 21:35:00,2669.89
2023-08-12 22:35:00,2439.75
2023-08-12 23:35:00,4173.865
2023-08-13 00:35:00,5907.98
2023-08-13 01:35:00,5554.08
2023-08-13 02:35:00,5267.31
2023-08-13 03:35:00,4996.2
2023-08-13 04:35:00,4764.41
2023-08-13 05:35:00,4533.56
2023-08-13 06:35:00,4329.1
2023-08-13 07:35:00,4158.07
2023-08-13 08:35:00,4075.62
2023-08-13 09:35:00,4336.62
2023-08-13 10:35:00,4657.42
2023-08-13 11:35:00,4936.83
2023-08-13 12:35:00,5213.36
2023-08-13 13:35:00,5242.68
2023-08-13 14:35:00,5557.15
2023-08-13 15:35:00,5334.14
2023-08-13 16:35:00,5356.53
2023-08-13 17:35:00,5091.94
2023-08-13 18:35:00,4951.68
2023-08-13 19:35:00,5183.86
2023-08-13 20:35:00,5383.44
2023-08-13 21:35:00,5597.81
2023-08-13 22:35:00,5975.64
2023-08-13 23:35:00,5868.055
2023-08-14 00:35:00,5760.47
2023-08-14 01:35:00,5450.26
2023-08-14 02:35:00,5133.65
2023-08-14 03:35:00,4882.63
2023-08-14 04:35:00,4674.32
2023-08-14 05:35:00,4509.91
2023-08-14 06:35:00,4438.07
2023-08-14 07:35:00,4341.9
2023-08-14 08:35:00,4476.86
2023-08-14 09:35:00,4944.41
2023-08-14 10:35:00,5403.3
2023-08-14 11:35:00,5576.63
2023-08-14 12:35:00,5647.34
2023-08-14 13:35:00,5608.27
2023-08-14 14:35:00,6001.99
2023-08-14 15:35:00,6143.23
2023-08-14 16:35:00,6004.57
2023-08-14 17:35:00,5696.67
2023-08-14 18:35:00,5308.76
2023-08-14 19:35:00,5377.24
2023-08-14 20:35:00,5508.64
